ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family_Glottocode,Family_Name,Status,Parent_Glottocode
ital1282,Italian,Eurasia,43.0464,12.6489,ital1282,ita,indo1319,Indo-European,not endangered,ital1287
neap1235,Continental Southern Italian,Eurasia,39.2288,16.4225,neap1235,nap,indo1319,Indo-European,threatened,ital1287
sici1248,Sicilian,Eurasia,37.5735,14.0414,sici1248,scn,indo1319,Indo-European,threatened,ital1287
istr1244,Istriot,Eurasia,45.088,13.64,istr1244,ist,indo1319,Indo-European,moribund,dalm1244
dalm1243,Dalmatian,Eurasia,42.7095,18.0238,dalm1243,dlm,indo1319,Indo-European,extinct,dalm1244
arag1245,Aragonese,Eurasia,42.4669,-0.00919,arag1245,arg,indo1319,Indo-European,shifting,unsh1234
moza1249,Mozarabic,Eurasia,37.8763,-1.7972400000000002,moza1249,mxi,indo1319,Indo-European,extinct,unsh1234
stan1289,Catalan,Eurasia,41.453,1.569,stan1289,cat,indo1319,Indo-European,threatened,sout3183
oldp1253,Old Provençal,Eurasia,43.5,0.6,oldp1253,pro,indo1319,Indo-European,extinct,occi1240
occi1239,Occitan,Eurasia,44.1415,6.829789999999999,occi1239,oci,indo1319,Indo-European,not endangered,occi1240
gard1245,Gardiol,Eurasia,39.466667,16.0,gard1245,,indo1319,Indo-European,shifting,occi1240
mira1251,Mirandese,Eurasia,41.5375,-6.38371,mira1251,mwl,indo1319,Indo-European,threatened,astu1244
astu1245,Asturian-Leonese-Cantabrian,Eurasia,42.4181,-6.02227,astu1245,ast,indo1319,Indo-European,not endangered,astu1244
olds1249,Old Spanish,Eurasia,41.5,-3.9,olds1249,osp,indo1319,Indo-European,extinct,cast1243
extr1243,Extremaduran,Eurasia,39.1926,-6.10179,extr1243,ext,indo1319,Indo-European,shifting,cast1243
stan1288,Spanish,Eurasia,40.4414,-1.11788,stan1288,spa,indo1319,Indo-European,not endangered,cast1243
pale1260,Palenquero,South America,10.3881,-75.2949,pale1260,pln,indo1319,Indo-European,shifting,sout3200
ladi1251,Ladino,Eurasia,41.205,28.6632,ladi1251,lad,indo1319,Indo-European,not endangered,sout3200
lore1243,Peruvian Amazonian Spanish,South America,-4.74563,-73.6507,lore1243,spq,indo1319,Indo-European,not endangered,sout3200
tern1248,Ternateño,Papunesia,14.28,120.72,tern1248,tmg,indo1319,Indo-European,extinct,tern1253
chav1241,Chavacano,Papunesia,7.435034,122.18848999999999,chav1241,cbk,indo1319,Indo-European,not endangered,tern1253
mind1263,Minderico,Eurasia,39.5144,-8.68866,mind1263,drc,indo1319,Indo-European,moribund,gali1263
gali1258,Galician,Eurasia,42.2446,-7.5343,gali1258,glg,indo1319,Indo-European,not endangered,gali1263
fala1241,Fala,Eurasia,40.1651,-6.9145199999999996,fala1241,fax,indo1319,Indo-European,not endangered,gali1263
timo1258,Timor Pidgin,Papunesia,-8.65995,125.59,timo1258,tvy,indo1319,Indo-European,extinct,luso1234
maca1262,Macanese,Eurasia,22.4181,114.12,maca1262,mzs,indo1319,Indo-European,nearly extinct,luso1234
mala1533,Malacca-Batavia Portuguese Creole,Papunesia,2.188087,102.262059,mala1533,mcm,indo1319,Indo-European,shifting,luso1234
ango1258,Angolar,Africa,0.11438,6.594860000000001,ango1258,aoa,indo1319,Indo-European,not endangered,lowe1440
fada1250,Annobonese,Africa,-1.4303299999999999,5.61879,fada1250,fab,indo1319,Indo-European,not endangered,lowe1440
saot1239,Sãotomense,Africa,0.28331999999999996,6.61935,saot1239,cri,indo1319,Indo-European,threatened,saot1240
prin1242,Principense,Africa,1.614,7.392,prin1242,pre,indo1319,Indo-European,moribund,saot1240
kabu1256,Kabuverdianu,Africa,15.0586,-23.6148,kabu1256,kea,indo1319,Indo-European,not endangered,uppe1458
papi1253,Papiamento,South America,12.48485,-69.93988,papi1253,pap,indo1319,Indo-European,not endangered,uppe1458
uppe1455,Upper Guinea Crioulo,Africa,13.2335066667,-15.33254,uppe1455,pov,indo1319,Indo-European,not endangered,uppe1458
mala1544,Malabar-Sri Lanka Portuguese,Eurasia,8.5867,81.211885,mala1544,,indo1319,Indo-European,nearly extinct,indo1327
korl1238,Korlai Portuguese,Eurasia,19.0348,73.0099,korl1238,vkp,indo1319,Indo-European,not endangered,nort3243
dama1278,Daman-Diu Portuguese,Eurasia,20.396759,72.84146,dama1278,idb,indo1319,Indo-European,threatened,nort3243
port1283,Portuguese,Eurasia,39.91,-8.1,port1283,por,indo1319,Indo-European,not endangered,braz1247
cafu1238,Cafundo,South America,-23.0448,-43.6455,cafu1238,ccd,indo1319,Indo-European,nearly extinct,braz1247
roma1326,Romansh,Eurasia,46.5538,9.92812,roma1326,roh,indo1319,Indo-European,threatened,gall1280
ladi1250,Ladin,Eurasia,46.60651,11.89498,ladi1250,lld,indo1319,Indo-European,shifting,gall1280
friu1240,Friulian,Eurasia,46.1473,13.0493,friu1240,fur,indo1319,Indo-European,threatened,gall1280
oldf1239,Old French (842-ca. 1400),Eurasia,48.8,1.11,oldf1239,fro,indo1319,Indo-European,extinct,oila1234
wall1255,Walloon,Eurasia,50.2235,5.14509,wall1255,wln,indo1319,Indo-European,shifting,oila1234
faet1240,Faeto and Celle San Vito Francoprovencal,Eurasia,41.32435,15.171636,faet1240,,indo1319,Indo-European,shifting,fran1269
fran1260,Arpitan,Eurasia,45.8051,6.48152,fran1260,frp,indo1319,Indo-European,shifting,fran1269
caju1236,Cajun French,North America,29.6869,-91.6133,caju1236,frc,indo1319,Indo-European,shifting,cent2283
pica1241,Picard,Eurasia,50.2831,3.25085,pica1241,pcd,indo1319,Indo-European,threatened,cent2283
reun1238,Réunion Creole French,Africa,-21.1131,55.5321,reun1238,rcf,indo1319,Indo-European,not endangered,macr1273
tayo1238,Tayo,Papunesia,-22.2277,166.546,tayo1238,cks,indo1319,Indo-European,shifting,macr1273
stan1290,French,Eurasia,48.0,2.0,stan1290,fra,indo1319,Indo-European,not endangered,glob1239
nouc1234,Nouchi,Africa,5.317,-4.033,nouc1234,,indo1319,Indo-European,not endangered,glob1239
mori1278,Morisyen,Africa,-20.2613,57.5517,mori1278,mfe,indo1319,Indo-European,not endangered,isle1246
sese1246,Seselwa Creole French,Africa,-4.62314,55.4503,sese1246,crs,indo1319,Indo-European,not endangered,isle1246
gulf1242,Gulf Coast French,North America,30.379584,-89.268008,gulf1242,,indo1319,Indo-European,,circ1240
hait1244,Haitian,North America,18.795135000000002,-72.136115,hait1244,hat,indo1319,Indo-European,not endangered,circ1240
loui1240,Louisiana Creole French,North America,30.0412,-90.7475,loui1240,lou,indo1319,Indo-European,moribund,circ1240
guad1242,Guadeloupe-Martinique Creole French,North America,16.304875,-61.405914,guad1242,gcf,indo1319,Indo-European,not endangered,less1242
sanm1305,San Miguel Creole French,North America,8.32601,-81.2564,sanm1305,scf,indo1319,Indo-European,nearly extinct,luci1234
sain1246,Saint Lucian Creole French,North America,15.3947,-61.3641,sain1246,acf,indo1319,Indo-European,not endangered,luci1234
kari1301,Karipúna Creole French,South America,3.42825,-51.6888,kari1301,kmv,indo1319,Indo-European,threatened,guya1252
guia1246,Guianese Creole French,South America,4.94804,-52.7336,guia1246,gcr,indo1319,Indo-European,not endangered,guya1252
ligu1248,Ligurian,Eurasia,44.0816,7.90522,ligu1248,lij,indo1319,Indo-European,shifting,gall1279
sass1235,Sassarese Sardinian,Eurasia,40.748000000000005,8.39332,sass1235,sdc,indo1319,Indo-European,not endangered,gall1279
vene1258,Venetian,Eurasia,45.503581,12.214167,vene1258,vec,indo1319,Indo-European,threatened,gall1279
jude1255,Judeo-Italian,Eurasia,43.1284,11.4723,jude1255,itk,indo1319,Indo-European,moribund,gall1279
roma1328,Romagnol,Eurasia,44.2349,11.7189,roma1328,rgn,indo1319,Indo-European,shifting,emil1243
emil1241,Emiliano,Eurasia,44.3536,11.5794,emil1241,egl,indo1319,Indo-European,shifting,emil1243
piem1238,Piemontese,Eurasia,45.4633,8.32366,piem1238,pms,indo1319,Indo-European,threatened,piem1239
lomb1257,Lombard,Eurasia,45.8817,9.39509,lomb1257,lmo,indo1319,Indo-European,shifting,piem1239
cast1245,Castelmezzano,Eurasia,40.530592,16.046519,cast1245,,indo1319,Indo-European,,east2714
roma1327,Romanian,Eurasia,46.3913,24.2256,roma1327,ron,indo1319,Indo-European,not endangered,macr1262
istr1245,Istro Romanian,Eurasia,45.433,14.2,istr1245,ruo,indo1319,Indo-European,shifting,macr1262
megl1237,Megleno Romanian,Eurasia,41.1174,22.3782,megl1237,ruq,indo1319,Indo-European,shifting,macr1262
arom1237,Aromanian,Eurasia,40.616,21.2,arom1237,rup,indo1319,Indo-European,shifting,macr1262
sout3126,South Lucanian,Eurasia,40.147849,16.539127,sout3126,,indo1319,Indo-European,,sout3158
cors1241,Corsican,Eurasia,41.7,9.25537,cors1241,cos,indo1319,Indo-European,not endangered,cors1242
gall1276,Gallurese Sardinian,Eurasia,41.1131,9.24279,gall1276,sdn,indo1319,Indo-European,not endangered,cors1242
logu1236,Logudorese Sardinian,Eurasia,40.49,9.09957,logu1236,src,indo1319,Indo-European,shifting,sard1257
camp1261,Campidanese Sardinian,Eurasia,39.0566,9.03935,camp1261,sro,indo1319,Indo-European,threatened,sard1257
umbr1253,Umbrian,Eurasia,42.75,13.02,umbr1253,xum,indo1319,Indo-European,extinct,sabe1249
osca1245,Oscan,Eurasia,40.98,15.67,osca1245,osc,indo1319,Indo-European,extinct,sabe1249
sabe1248,Old Sabellic,Eurasia,43.538000000000004,13.463,sabe1248,qhr,indo1319,Indo-European,extinct,sabe1249
phry1239,Phrygian,Eurasia,39.613,31.28,phry1239,xpg,indo1319,Indo-European,extinct,grae1234
tsak1248,Tsakonian,Eurasia,37.1405,22.7341,tsak1248,tsd,indo1319,Indo-European,moribund,gree1276
anci1242,Ancient Greek,Eurasia,39.8155,21.9129,anci1242,grc,indo1319,Indo-European,extinct,east2798
myce1241,Mycenaean Greek,Eurasia,37.73,22.82,myce1241,gmy,indo1319,Indo-European,extinct,east2798
apul1236,Apulia-Calabrian Greek,Eurasia,40.35,18.166667,apul1236,,indo1319,Indo-European,moribund,koin1234
cypr1249,Cypriot Greek,Eurasia,34.924591,32.978113,cypr1249,,indo1319,Indo-European,not endangered,koin1234
yeva1238,Yevanic,Eurasia,31.801,35.1084,yeva1238,yej,indo1319,Indo-European,extinct,koin1234
capp1239,Cappadocian Greek,Eurasia,38.73,35.45,capp1239,cpg,indo1319,Indo-European,shifting,pont1257
pont1253,Pontic,Eurasia,41.266015,36.097421000000004,pont1253,pnt,indo1319,Indo-European,shifting,pont1257
mode1248,Modern Greek,Eurasia,38.36,23.13,mode1248,ell,indo1319,Indo-European,moribund,nucl1783
roma1240,Romano-Greek,Eurasia,38.6347,23.2164,roma1240,rge,indo1319,Indo-European,nearly extinct,nucl1783
pala1331,Palaic,Eurasia,41.333999999999996,33.499,pala1331,plq,indo1319,Indo-European,extinct,anat1257
hitt1242,Hittite,Eurasia,40.0,35.0,hitt1242,hit,indo1319,Indo-European,extinct,anat1257
side1240,Sidetic,Eurasia,36.764,31.916999999999998,side1240,xsd,indo1319,Indo-European,extinct,unun9888
lydi1241,Lydian,Eurasia,40.287,28.599,lydi1241,xld,indo1319,Indo-European,extinct,unun9888
cari1274,Carian,Eurasia,37.203,28.182,cari1274,xcr,indo1319,Indo-European,extinct,luvi1234
mily1238,Milyan,Eurasia,36.356111,29.318610999999997,mily1238,imy,indo1319,Indo-European,extinct,lyci1242
lyci1241,Lycian A,Eurasia,36.516999999999996,29.764,lyci1241,xlc,indo1319,Indo-European,extinct,lyci1242
cune1239,Cuneiform Luwian,Eurasia,38.0,36.0,cune1239,xlu,indo1319,Indo-European,extinct,luvi1235
hier1240,Hieroglyphic Luwian,Eurasia,40.019721999999994,34.615278,hier1240,hlu,indo1319,Indo-European,extinct,luvi1235
pisi1234,Pisidian,Eurasia,37.273,31.28,pisi1234,xps,indo1319,Indo-European,extinct,uncl1514
crim1255,Crimean Gothic,Eurasia,45.3,34.4,crim1255,,indo1319,Indo-European,extinct,east2805
goth1244,Gothic,Eurasia,46.9304,29.9786,goth1244,got,indo1319,Indo-European,extinct,east2805
olde1239,Older Runic,Eurasia,55.2718,10.3765,olde1239,,indo1319,Indo-European,extinct,nort3152
oldn1244,Old Norse,Eurasia,63.42,10.38,oldn1244,non,indo1319,Indo-European,extinct,west2805
norw1258,Norwegian,Eurasia,59.92,10.71,norw1258,nor,indo1319,Indo-European,not endangered,west2805
icel1247,Icelandic,Eurasia,63.4837,-19.0212,icel1247,isl,indo1319,Indo-European,not endangered,icel1246
faro1244,Faroese,Eurasia,62.0732,-6.88497,faro1244,fao,indo1319,Indo-European,threatened,icel1246
juti1236,Jutish,Eurasia,54.911,9.38924,juti1236,jut,indo1319,Indo-European,shifting,sout3248
scan1238,East Danish,Eurasia,55.52,13.04,scan1238,,indo1319,Indo-European,threatened,sout3248
trav1237,Traveller Danish,Eurasia,55.5605,12.059000000000001,trav1237,rmd,indo1319,Indo-European,extinct,nucl1782
dani1285,Danish,Eurasia,54.8655,9.36284,dani1285,dan,indo1319,Indo-European,not endangered,nucl1782
gutn1238,Archaic Gutnish,Eurasia,57.95166999999999,19.1629,gutn1238,,indo1319,Indo-European,shifting,nort3266
arch1246,Archaic Norrlandic,Eurasia,66.32,22.84,arch1246,,indo1319,Indo-European,,narr1283
jamt1238,Jamtska,Eurasia,63.12,14.56,jamt1238,,indo1319,Indo-European,,narr1283
dale1238,Dalecarlian,Eurasia,61.291357999999995,13.830399,dale1238,qer,indo1319,Indo-European,shifting,east2780
swed1254,Swedish,Eurasia,59.800633999999995,17.389526,swed1254,swe,indo1319,Indo-European,not endangered,east2781
esto1259,Estonian Swedish,Eurasia,59.054719999999996,23.45,esto1259,,indo1319,Indo-European,nearly extinct,east2781
east2303,Archaic Finnish Swedish,Eurasia,62.476943999999996,21.348611,east2303,,indo1319,Indo-European,,east2781
oldh1241,Old High German (ca. 750-1050),Eurasia,52.0,10.0,oldh1241,goh,indo1319,Indo-European,extinct,high1286
midd1343,Middle High German,Eurasia,48.254,10.599,midd1343,gmh,indo1319,Indo-European,extinct,midd1349
swis1247,Central Alemannic,Eurasia,47.0516,8.464189999999999,swis1247,gsw,indo1319,Indo-European,threatened,sout3294
wals1238,Walser,Eurasia,46.6995,9.18266,wals1238,wae,indo1319,Indo-European,threatened,sout3294
colo1254,Colonia Tovar German,South America,10.4853,-67.2579,colo1254,gct,indo1319,Indo-European,shifting,nort3310
swab1242,Swabian,Eurasia,48.386796000000004,9.987111,swab1242,swg,indo1319,Indo-European,threatened,nort3310
bava1246,Bavarian,Eurasia,47.9232,13.245999999999999,bava1246,bar,indo1319,Indo-European,threatened,baye1239
hutt1235,Hutterite German,North America,40.0,-97.0,hutt1235,geh,indo1319,Indo-European,not endangered,glob1242
cimb1238,Cimbrian,Eurasia,46.87768,11.42855,cimb1238,cim,indo1319,Indo-European,shifting,glob1242
moch1255,Mòcheno,Eurasia,46.4916,10.8087,moch1255,mhn,indo1319,Indo-European,shifting,glob1242
main1267,Ostfränkisch,Eurasia,50.005,8.621,main1267,vmf,indo1319,Indo-European,threatened,uppe1464
stan1295,German,Eurasia,48.648999999999994,12.4676,stan1295,deu,indo1319,Indo-European,not endangered,glob1243
unse1236,Unserdeutsch,Papunesia,-4.19566,152.183,unse1236,uln,indo1319,Indo-European,moribund,glob1243
luxe1241,Moselle Franconian,Eurasia,49.6839,6.14931,luxe1241,ltz,indo1319,Indo-European,threatened,midd1319
limb1263,Limburgan,Eurasia,51.015,5.87705,limb1263,lim,indo1319,Indo-European,threatened,ripu1236
kols1241,Kölsch,Eurasia,50.946999999999996,6.9270000000000005,kols1241,ksh,indo1319,Indo-European,threatened,ripu1236
riog1239,Hunsrik,South America,-29.3255,-51.7219,riog1239,hrx,indo1319,Indo-European,shifting,rhin1244
pala1330,Pfaelzisch-Lothringisch,Eurasia,49.701,6.846,pala1330,pfl,indo1319,Indo-European,threatened,pala1355
penn1240,Pennsylvania German,North America,40.030507,-76.3211,penn1240,pdc,indo1319,Indo-European,threatened,pala1355
uppe1400,Central East Middle German,Eurasia,51.152,12.692,uppe1400,sxu,indo1319,Indo-European,not endangered,east2832
wymy1235,Wymysorys,Eurasia,49.91617,19.15195,wymy1235,wym,indo1319,Indo-European,moribund,schl1237
lowe1388,Lower Silesian,Eurasia,50.6963,15.9667,lowe1388,sli,indo1319,Indo-European,threatened,schl1237
east2295,Eastern Yiddish,Eurasia,51.75,19.42,east2295,ydd,indo1319,Indo-European,not endangered,yidd1255
west2361,Western Yiddish,Eurasia,51.6889,12.2601,west2361,yih,indo1319,Indo-European,shifting,yidd1255
olds1250,Old Saxon,Eurasia,52.37,9.72,olds1250,osx,indo1319,Indo-European,extinct,alts1234
midd1318,Middle Low German,Eurasia,53.14,9.67,midd1318,gml,indo1319,Indo-European,extinct,midd1345
west2356,Westphalic,Eurasia,51.458999999999996,7.499,west2356,wep,indo1319,Indo-European,threatened,west2357
east2290,Eastphalian,Eurasia,52.117901,10.005723,east2290,,indo1319,Indo-European,threatened,west2357
nort2628,German Northern Low Saxon,Eurasia,52.971340000000005,8.36,nort2628,frs,indo1319,Indo-European,threatened,ostf1234
gron1242,Gronings,Eurasia,53.2842,6.6979999999999995,gron1242,gos,indo1319,Indo-European,threatened,ostf1234
nort2627,Eastern Low German,Eurasia,53.115373,12.391439,nort2627,nds,indo1319,Indo-European,threatened,east2291
plau1238,Plautdietsch,North America,49.578028,-109.35386799999999,plau1238,pdt,indo1319,Indo-European,shifting,east2291
olde1238,Old English (ca. 450-1100),Eurasia,51.06,-1.31,olde1238,ang,indo1319,Indo-European,nearly extinct,angl1265
scot1243,Scots,Eurasia,55.886945,-3.7101330000000003,scot1243,sco,indo1319,Indo-European,threatened,late1254
midd1317,Middle English,Eurasia,51.65,-1.11,midd1317,enm,indo1319,Indo-European,extinct,merc1242
pitc1234,Pitcairn-Norfolk,Papunesia,-24.379858,-128.324075,pitc1234,pih,indo1319,Indo-European,shifting,macr1271
stan1293,English,Eurasia,53.0,-1.0,stan1293,eng,indo1319,Indo-European,not endangered,macr1271
hawa1247,Hawai'i Creole English,Papunesia,19.6287,-155.437,hawa1247,hwc,indo1319,Indo-European,not endangered,paci1280
krio1252,Kriol,Australia,-18.135,137.66899999999998,krio1252,rop,indo1319,Indo-European,not endangered,paci1280
tokp1240,Tok Pisin,Papunesia,-9.41971,147.303,tokp1240,tpi,indo1319,Indo-European,not endangered,earl1243
piji1239,Pijin,Papunesia,-9.567,160.137,piji1239,pis,indo1319,Indo-European,not endangered,earl1243
torr1261,Torres Strait Creole,Australia,-11.065999999999999,142.692,torr1261,tcs,indo1319,Indo-European,threatened,earl1243
bisl1239,Bislama,Papunesia,-15.4,166.89,bisl1239,bis,indo1319,Indo-European,not endangered,earl1243
fern1234,Pichi,Africa,3.74,8.78,fern1234,fpe,indo1319,Indo-European,not endangered,west2851
ghan1244,Ghanaian Pidgin English,Africa,5.793241,-0.283641,ghan1244,gpe,indo1319,Indo-European,not endangered,west2851
krio1253,Krio,Africa,10.8811,-14.3204,krio1253,kri,indo1319,Indo-European,not endangered,west2851
came1254,Cameroon Pidgin,Africa,5.4393199999999995,9.80166,came1254,wes,indo1319,Indo-European,not endangered,nige1258
nige1257,Nigerian Pidgin,Africa,9.65873,4.21068,nige1257,pcm,indo1319,Indo-European,not endangered,nige1258
sara1340,Saramaccan,South America,4.54729,-54.0238,sara1340,srm,indo1319,Indo-European,not endangered,suri1275
sran1240,Sranan Tongo,South America,5.83,-55.33,sran1240,srn,indo1319,Indo-European,not endangered,sran1241
ndyu1242,Aukan,South America,4.3126,-54.6419,ndyu1242,djk,indo1319,Indo-European,not endangered,suri1272
kwin1243,Kwinti,South America,5.1323,-56.1266,kwin1243,kww,indo1319,Indo-European,threatened,suri1272
sana1297,San Andres Creole English,South America,12.553519999999999,-81.70425,sana1297,icr,indo1319,Indo-European,threatened,misk1243
nica1252,Nicaragua Creole English,North America,12.4402,-83.7386,nica1252,bzk,indo1319,Indo-European,threatened,beli1261
beli1260,Belize Kriol English,North America,17.3941,-88.6281,beli1260,bzj,indo1319,Indo-European,shifting,beli1261
jama1262,Jamaican Creole English,North America,18.13,-77.2612,jama1262,jam,indo1319,Indo-European,shifting,jama1264
limo1249,Limonese Creole,North America,9.957414,-83.0905,limo1249,qlm,indo1319,Indo-European,shifting,jama1264
virg1240,Virgin Islands Creole English,North America,18.04715,-63.078509999999994,virg1240,vic,indo1319,Indo-European,not endangered,barb1266
creo1235,Guyanese Creole English,South America,9.0,-62.0,creo1235,gyn,indo1319,Indo-European,not endangered,barb1267
trin1276,Trinidadian Creole English,North America,10.4208,-61.4171,trin1276,trf,indo1319,Indo-European,not endangered,barb1267
baja1265,Bajan,North America,13.1365,-59.5346,baja1265,bjs,indo1319,Indo-European,not endangered,barb1267
vinc1243,Vincentian Creole English,North America,13.2436,-61.1963,vinc1243,svc,indo1319,Indo-European,not endangered,vinc1244
gren1247,Grenadian Creole English,North America,12.0067,-61.6989,gren1247,gcl,indo1319,Indo-European,not endangered,gren1248
toba1282,Tobagonian Creole English,North America,11.2388,-60.6791,toba1282,tgh,indo1319,Indo-European,not endangered,gren1248
anti1245,Antigua and Barbuda Creole English,North America,17.068263,-61.821863,anti1245,aig,indo1319,Indo-European,not endangered,gull1242
gull1241,Sea Island Creole English,North America,33.6632,-79.6036,gull1241,gul,indo1319,Indo-European,threatened,gull1243
afro1254,Afro-Seminole Creole,North America,31.7843,-99.2934,afro1254,afs,indo1319,Indo-European,moribund,gull1243
turk1310,Turks And Caicos Creole English,North America,21.8078,-71.7451,turk1310,tch,indo1319,Indo-European,threatened,baha1261
baha1260,Bahamas Creole English,North America,25.032149,-77.390587,baha1260,bah,indo1319,Indo-European,not endangered,baha1261
nort2626,Northern Frisian,Eurasia,54.6409,8.58489,nort2626,frr,indo1319,Indo-European,shifting,fris1239
oldf1241,Old Frisian,Eurasia,53.35,6.8,oldf1241,ofs,indo1319,Indo-European,extinct,fris1239
sate1242,Ems-Weser Frisian,Eurasia,53.117,7.721,sate1242,stq,indo1319,Indo-European,shifting,fris1239
hind1273,Hindeloopen-Molkwerum Frisian,Eurasia,52.9427,5.4013,hind1273,,indo1319,Indo-European,moribund,mode1264
schi1234,Schiermonnikoog Frisian,Eurasia,53.483332999999995,6.1666669999999995,schi1234,,indo1319,Indo-European,nearly extinct,mode1264
west2354,Western Frisian,Eurasia,53.143,5.86091,west2354,fry,indo1319,Indo-European,not endangered,west2902
ters1236,Terschelling Frisian,Eurasia,53.4,5.316667,ters1236,,indo1319,Indo-European,nearly extinct,west2902
oldd1237,Old Dutch-Old Frankish,Eurasia,52.16,5.2,oldd1237,odt,indo1319,Indo-European,extinct,macr1270
midd1321,Middle Dutch,Eurasia,51.656000000000006,5.34,midd1321,dum,indo1319,Indo-European,extinct,midd1347
petj1238,Petjo,Papunesia,-6.16593,106.8,petj1238,pey,indo1319,Indo-European,nearly extinct,glob1241
javi1237,Javindo,Papunesia,-7.032902,110.41980900000001,javi1237,jvd,indo1319,Indo-European,nearly extinct,glob1241
dutc1256,Dutch,Eurasia,52.0,5.0,dutc1256,nld,indo1319,Indo-European,not endangered,glob1241
