id,family_id,name,iso639P3code,aes,population
temo1243,aust1305,Temoq,tmo,7 (Shifting),100
temo1245,otom1299,Temoaya Otomi,ott,7 (Shifting),37000
temp1235,aust1307,Tempasuk Dusun,tdu,6b (Threatened),6000
temu1239,aust1307,Temuan,tmw,7 (Shifting),22700
tena1240,quec1387,Tena Lowland Quichua,quw,6b (Threatened),20000
tena1241,otom1299,Tenango Otomi,otn,Not Endangered,10000
tene1248,dogo1299,Tengou-Togo Dogon,dtk,Not Endangered,127000
teng1267,aust1307,Tenggarong Kutai Malay,vkt,Not Endangered,210000
teng1272,aust1307,Tengger,tes,Not Endangered,80000
tenh1241,tupi1275,Tenharim-Parintintin-Diahoi,pah,7 (Shifting),360
teni1238,saha1239,Tenino,tqn,8b (Nearly extinct),50
teni1244,aust1307,Tenis,tns,8a (Moribund),30
tenn1245,taik1256,T'en,tct,7 (Shifting),20000
tenn1246,surm1244,Tennet,tex,7 (Shifting),10000
teop1238,aust1307,Teop,tio,7 (Shifting),5000
teor1240,aust1307,Teor,tev,6b (Threatened),1100
tepe1278,utoa1244,Tepecano,tep,10 (Extinct),0
tepe1279,otom1299,Tepetotutla Chinantec,cnt,7 (Shifting),1850
tepe1280,otom1299,Tepeuxila Cuicatec,cux,7 (Shifting),8680
tepi1241,otom1299,Tepinapa Chinantec,cte,6b (Threatened),11800
tepo1239,krua1234,Tepo Krumen,ted,Not Endangered,31450
tera1251,afro1255,Tera,ttr,Not Endangered,101000
tere1272,aust1305,Teressa,tef,7 (Shifting),2080
tere1276,aust1307,Terebu,trb,7 (Shifting),130
tere1277,timo1261,Tereweng,twg,6b (Threatened),800
tere1278,sout2948,Terei,buo,Not Endangered,26500
tere1279,araw1281,Terena-Kinikinao-Chane,ter,6b (Threatened),15800
teri1244,nilo1247,Terik,tec,7 (Shifting),301000
teri1250,chib1249,Teribe,tfr,7 (Shifting),3300
term1237,aust1307,Termanu,twu,Not Endangered,30000
tern1247,nort2923,Ternate,tft,7 (Shifting),62000
tern1248,indo1319,Ternateño,tmg,10 (Extinct),0
ters1235,ural1272,Ter Saami,sjt,8a (Moribund),2
tesa1236,aust1307,Tesaka Malagasy,tkg,Not Endangered,1130000
tese1238,teme1251,Tese,keg,7 (Shifting),1400
tesh1239,afro1255,Teshenawa,twc,10 (Extinct),0
teso1249,nilo1247,Teso,teo,Not Endangered,2699000
tete1250,atla1278,Tetela,tll,6b (Threatened),750000
tete1251,utoa1244,Tetelcingo Nahuatl,nhg,6b (Threatened),3500
tete1252,book1242,Tetete,teb,10 (Extinct),0
tets1235,afro1255,Tetserret,tez,6b (Threatened),2000
tetu1245,aust1307,Tetum,tet,Not Endangered,463500
tetu1246,aust1307,Tetun Dili,tdt,Not Endangered,385000
teun1241,aust1307,Te'un,tve,10 (Extinct),0
teut1235,otom1299,Teutila Cuicatec,cut,7 (Shifting),3140
tewa1260,kiow1265,Rio Grande Tewa,tew,7 (Shifting),1500
tewe1238,atla1278,Tewe,twx,Not Endangered,250000
texc1235,otom1299,Texcatepec Otomi,otx,Not Endangered,12000
texi1237,mixe1284,Texistepec Popoluca,poq,8b (Nearly extinct),1
texm1235,otom1299,Texmelucan Zapotec,zpz,7 (Shifting),4630
tezo1238,otom1299,Tezoatlán Mixtec,mxb,7 (Shifting),5080
thaa1239,atla1278,Tha,thy,7 (Shifting),1000
thac1235,drav1251,Thachanadan,thn,6b (Threatened),3000
thad1238,sino1245,Thado Chin,tcz,8a (Moribund),346100
thai1240,sign1238,Thai Sign Language,tsq,Not Endangered,200000
thai1259,taik1256,Thai Song,soa,6b (Threatened),32300
thai1261,taik1256,Thai,tha,Not Endangered,20683370
thak1245,sino1245,Thakali,ths,7 (Shifting),6000
than1255,sino1245,Thangal Naga,nki,6b (Threatened),23600
than1259,sino1245,Thangmi,thf,7 (Shifting),24000
thao1240,aust1307,Thao,ssf,10 (Extinct),0
thar1283,atla1278,Tharaka,thk,Not Endangered,176000
thay1248,pama1250,Thaypan,typ,10 (Extinct),0
thay1249,pama1250,Thayore,thd,7 (Shifting),210
thee1240,book1242,The,thx,unk,-1
thii1234,pama1250,Thiin,iin,10 (Extinct),0
thom1243,sali1255,Thompson,thp,8a (Moribund),130
thoo1240,aust1305,Tho,tou,Not Endangered,75000
thop1236,sino1245,Thopho,ytp,6b (Threatened),200
thra1250,indo1319,Thracian,txh,unk,-1
thud1238,book1242,Thudam,thw,Not Endangered,1800
thul1246,sino1245,Thulung,tdh,8a (Moribund),20700
thul1247,book1242,Thu Lao,tyl,7 (Shifting),200
thur1254,pama1250,Thurawal,tbh,10 (Extinct),0
thur1255,nilo1247,Thuri,thu,6b (Threatened),6600
tiag1235,krua1234,Tiagbamrin Aizi,ahi,Not Endangered,9000
tial1239,aust1307,Tiale,mnl,6b (Threatened),400
tian1237,aust1307,Tiang,tbj,Not Endangered,4000
tibe1272,sino1245,Tibetan,bod,Not Endangered,1186020
tibe1274,atla1278,Tibea,ngy,6b (Threatened),1400
tibe1277,sign1238,Tibetan Sign Language,lsn,7 (Shifting),500
tich1238,sino1245,Tichurong,tcn,Not Endangered,2420
ticu1245,ticu1244,Ticuna,tca,6b (Threatened),48580
tida1235,otom1299,Tidaá Mixtec,mtx,6b (Threatened),380
tidi1241,afro1255,Tidikelt-Tuat Tamazight,tia,7 (Shifting),1000
tido1248,nort2923,Tidore,tvo,Not Endangered,46000
tidu1239,aust1307,Tidung,tid,unk,-1
tief1242,atla1278,Tiefo-Daramandugu,tiq,7 (Shifting),1000
tiem1235,mand1469,Tiemacèwè Bozo,boo,Not Endangered,2500
tien1242,atla1278,Tiene,tii,Not Endangered,24500
tiey1235,mand1469,Tiéyaxo Bozo,boz,Not Endangered,118000
tifa1245,nucl1709,Tifal,tif,7 (Shifting),3600
tiga1245,aust1307,Tigak,tgc,6b (Threatened),6000
tigo1236,atla1278,Tigon Mbembe,nza,Not Endangered,60000
tigr1270,afro1255,Tigre,tig,Not Endangered,1309000
tigr1271,afro1255,Tigrinya,tir,Not Endangered,9729940
tiii1241,aust1307,Tii,txq,6b (Threatened),20000
tija1235,otom1299,Tijaltepec Mixtec,xtl,6b (Threatened),3250
tika1246,atla1278,Tikar,tik,Not Endangered,110000
tiko1237,aust1307,Tikopia,tkp,Not Endangered,1800
tila1239,otom1299,Tilapa Otomi,otl,7 (Shifting),290
till1254,sali1255,Tillamook,til,10 (Extinct),0
tilq1235,otom1299,Tilquiapan Zapotec,zts,Not Endangered,5000
tilu1238,sino1245,Tilung,tij,8b (Nearly extinct),20
tima1241,katl1246,Tima,tms,7 (Shifting),5000
timb1251,nucl1709,Timbe,tim,Not Endangered,11000
timn1235,atla1278,Timne,tem,Not Endangered,1870000
timo1258,indo1319,Timor Pidgin,tvy,10 (Extinct),0
timu1245,timu1245,Timucua,tjm,unk,-1
timu1262,aust1307,Timugon Murut,tih,6b (Threatened),9000
tina1246,sino1245,Tinani,lbf,7 (Shifting),12050
tina1248,aust1307,Tinà Sambal,xsb,7 (Shifting),70000
tind1238,nakh1245,Tindi,tin,7 (Shifting),2150
ting1238,book1242,Tingui-Boto,tgv,10 (Extinct),0
ting1253,book1242,Tingal,tie,unk,-1
tini1245,tini1245,Tinigua,tit,8b (Nearly extinct),1
tino1235,aust1307,Tinoc Kallahan,tne,unk,-1
tinp1237,aust1307,Tinputz,tpz,Not Endangered,5350
tipp1239,sino1245,Tippera,tpe,Not Endangered,85000
tira1253,indo1319,Tirahi,tra,10 (Extinct),100
tira1254,heib1242,Tira,tic,Not Endangered,31000
tira1258,dogo1299,Tiranige Diga Dogon,tde,7 (Shifting),4200
tiri1258,aust1307,Tiri-Mea,cir,7 (Shifting),600
tiru1241,aust1307,Tiruray,tiy,Not Endangered,60500
tita1240,atla1278,Tita,tdq,Not Endangered,3420
tita1241,aust1307,Titan,ttv,Not Endangered,5100
tivv1240,atla1278,Tiv,tiv,Not Endangered,4300000
tiwa1253,sino1245,Tiwa (India),lax,6b (Threatened),33900
tiwi1244,tiwi1244,Tiwi,tiw,7 (Shifting),2040
tjup1235,pama1250,Tjupan,tjp,8b (Nearly extinct),6
tjur1240,pama1250,Tjurruru,tju,10 (Extinct),0
tlac1235,toto1251,Tlachichilco Tepehua,tpt,7 (Shifting),3000
tlac1237,otom1299,Tlacoapa Me'phaa,tpl,Not Endangered,7500
tlac1239,otom1299,Tlacoatzintepec Chinantec,ctl,7 (Shifting),1720
tlac1240,otom1299,Tlacolulita Zapotec,zpk,7 (Shifting),53
tlah1239,mixe1284,Tlahuitoltepec Mixe,mxp,7 (Shifting),16800
tlal1234,book1242,Tlalitzlipa Nahuatl,nhj,unk,-1
tlam1239,utoa1244,Tlamacazapa Nahuatl,nuz,6b (Threatened),1550
tlaz1235,otom1299,Tlazoyaltepec Mixtec,mqh,6b (Threatened),6030
tlin1245,atha1245,Tlingit,tli,8b (Nearly extinct),1242
toab1237,aust1307,To'abaita,mlu,Not Endangered,12600
toal1234,book1242,Toala',tlz,unk,-1
toar1246,nucl1580,Toaripi,tqo,Not Endangered,23000
toba1266,aust1307,Tobati,tti,8a (Moribund),100
toba1268,leng1261,Toba-Maskoy,tmf,7 (Shifting),1260
toba1269,guai1249,Toba,tob,6b (Threatened),31580
toba1280,afro1255,Tobanga,tng,Not Endangered,30000
toba1282,indo1319,Tobagonian Creole English,tgh,Not Endangered,300000
tobe1252,nort2923,Tobelo,tlb,Not Endangered,27700
tobi1238,aust1307,Tobian,tox,8a (Moribund),150
tobi1239,aust1307,Tobilung,tgb,6b (Threatened),4000
tobo1251,nucl1709,Tobo,tbv,Not Endangered,2230
toca1235,tupi1275,Tocantins Asurini,asu,7 (Shifting),380
toch1257,narr1279,Tocho,taz,7 (Shifting),2650
toda1252,drav1251,Toda,tcx,7 (Shifting),1560
todr1244,aust1305,Todrah,tdr,Not Endangered,6000
tofa1246,naml1239,Tofanma,tlg,6b (Threatened),250
tofi1235,atla1278,Tofin Gbe,tfi,Not Endangered,143000
togb1241,atla1278,Togbo-Vara Banda,tor,Not Endangered,24000
togo1252,atla1278,Togoyo,tgy,10 (Extinct),0
toho1245,utoa1244,Tohono O'odham,ood,6b (Threatened),14110
tojo1241,maya1287,Tojolabal,toj,7 (Shifting),55400
toka1244,nucl1709,Tokano,zuh,Not Endangered,6000
toke1240,aust1307,Tokelau,tkl,7 (Shifting),3720
tokh1242,indo1319,Tokharian A,xto,unk,-1
tokh1243,indo1319,Tokharian B,txb,unk,-1
tokp1240,indo1319,Tok Pisin,tpi,Not Endangered,125740
toku1246,japo1237,Toku-No-Shima,tkn,7 (Shifting),5100
tola1247,aust1307,Tolaki,lbw,6b (Threatened),238000
toll1241,jica1245,Tol,jic,7 (Shifting),300
tolo1255,aust1307,Tolomako,tlm,7 (Shifting),900
tolo1259,atha1245,Tolowa-Chetco,tol,10 (Extinct),0
toma1245,mand1469,Toma,tod,Not Endangered,220000
toma1248,aust1307,Tomadino,tdi,7 (Shifting),100
tomb1243,aust1307,Tombulu,tom,7 (Shifting),19000
tomb1244,aust1307,Tombonuo,txa,6b (Threatened),3000
tomb1245,aust1307,Tombelala,ttp,7 (Shifting),2240
tome1239,book1242,Tomedes,toe,10 (Extinct),0
tomi1243,aust1307,Tomini,txm,7 (Shifting),19700
tomm1242,dogo1299,Tommo So Dogon,dto,Not Endangered,60000
tomo1243,dogo1299,Tomo Kan Dogon,dtm,Not Endangered,133000
tomo1244,aust1307,Tomoip,tqp,Not Endangered,2000
tomy1239,book1242,Tomyang,tmx,unk,-1
tond1249,song1307,Tondi Songway Kiini,tst,7 (Shifting),3000
tond1251,aust1307,Tondano,tdn,8a (Moribund),9560
tong1308,aust1305,Maniq,tnz,7 (Shifting),365
tong1318,atla1278,Tonga (Zambia),toi,Not Endangered,1530000
tong1320,atla1278,Tongwe,tny,6b (Threatened),37700
tong1321,atla1278,Tonga (Nyasa),tog,Not Endangered,271000
tong1325,aust1307,Tonga (Tonga Islands),ton,Not Endangered,189740
tong1329,utoa1244,Tongva,xgf,unk,-1
tonj1246,mand1469,Tonjon,tjn,10 (Extinct),0
tonk1249,tonk1249,Tonkawa,tqw,10 (Extinct),0
tons1239,aust1307,Tonsawang,tnw,6b (Threatened),21000
tons1240,aust1307,Tonsea,txs,6b (Threatened),670
tont1239,aust1307,Tontemboan,tnt,6b (Threatened),14860
tooo1238,atla1278,To,toz,10 (Extinct),0
toor1238,atla1278,Tooro,ttj,Not Endangered,846000
topo1242,nilo1247,Toposa,toq,Not Endangered,100000
topo1243,aust1307,Topoiyo,toy,8a (Moribund),440
tora1259,aust1307,Torau,ttu,6b (Threatened),2000
tora1261,aust1307,Toraja-Sa'dan,sda,Not Endangered,588000
tora1263,chap1271,Torá,trz,10 (Extinct),0
tora1267,afro1255,Toram,trj,7 (Shifting),8460
torn1244,ural1272,Tornedalen Finnish,fit,8a (Moribund),60000
toro1249,atla1278,Toro,tdv,Not Endangered,3930
toro1251,narr1279,Torona,tqr,10 (Extinct),0
toro1252,dogo1299,Toro So Dogon,dts,Not Endangered,50000
toro1253,dogo1299,Toro Tegu Dogon,dtt,Not Endangered,2900
toro1255,pano1259,Toromono,tno,10 (Extinct),0
torr1259,nucl1708,Aro,tei,7 (Shifting),520
torr1261,indo1319,Torres Strait-Lockhart River Creole,tcs,6b (Threatened),6170
torw1241,indo1319,Torwali,trw,6b (Threatened),102000
tosk1239,indo1319,Northern Tosk Albanian,als,Not Endangered,1874430
tote1238,atla1278,Totela,ttl,6b (Threatened),1120
toto1302,sino1245,Toto,txo,7 (Shifting),1400
toto1304,aust1307,Totoli,txe,7 (Shifting),10800
toto1305,mixe1284,Totontepec Mixe,mto,7 (Shifting),5470
toto1306,barb1265,Totoro,ttk,10 (Extinct),0
toto1308,otom1299,Totomachapan Zapotec,zph,8a (Moribund),260
touo1238,touo1238,Touo,tqu,7 (Shifting),1870
tour1242,mand1469,Toura (Côte d'Ivoire),neb,Not Endangered,67000
tour1243,aust1307,Toura (Papua New Guinea),don,6b (Threatened),1800
towe1240,pauw1244,Towei,ttn,7 (Shifting),120
tran1282,indo1319,Transalpine Gaulish,xtg,unk,-1
trav1235,uncl1493,Traveller Scottish,trl,6b (Threatened),460
trav1236,spee1234,Traveller Norwegian,rmg,8a (Moribund),100
trav1237,spee1234,Traveller Danish,rmd,10 (Extinct),0
treg1243,indo1319,Tregami,trm,7 (Shifting),3500
trem1235,unat1236,Tremembé,tme,10 (Extinct),0
trie1243,aust1305,Trieng,stg,Not Endangered,51000
trim1239,kwer1242,Trimuris,tip,Not Endangered,300
trin1271,aust1307,Tringgus-Sembaan Bidayuh,trx,6b (Threatened),850
trin1273,aust1307,Tring,tgq,6b (Threatened),550
trin1274,araw1281,Trinitario-Javeriano-Loretano,trn,7 (Shifting),3140
trin1276,indo1319,Trinidadian Creole English,trf,Not Endangered,1000000
trin1277,sign1238,Trinidad and Tobago Sign Language,lst,7 (Shifting),1360
trio1238,cari1283,Trió,tri,7 (Shifting),2460
truk1242,unat1236,Truká,tka,10 (Extinct),0
trum1247,trum1247,Trumai,tpy,8b (Nearly extinct),51
tsaa1242,atla1278,Tsaangi,tsa,Not Endangered,31610
tsak1248,indo1319,Tsakonian,tsd,8a (Moribund),1500
tsak1249,nakh1245,Tsakhur,tkr,6b (Threatened),22300
tsak1250,nucl1709,Tsaukambo,kvz,6b (Threatened),780
tsam1247,afro1255,Tsamai,tsb,7 (Shifting),19200
tsat1238,aust1307,Tsat,huq,7 (Shifting),4000
tsek1238,sino1245,Tseku,tsk,6b (Threatened),12600
tset1236,atha1245,Tsetsaut,txc,unk,-1
tsha1245,sino1245,Tshangla,tsj,6b (Threatened),98800
tsik1238,atla1278,Tsikimba,kdl,Not Endangered,100000
tsim1257,aust1307,Tsimihety Malagasy,xmw,Not Endangered,1615000
tsis1238,atla1278,Salka-Tsishingini,tsw,Not Endangered,100000
tsoa1238,khoe1240,Northern Tshwa,hio,7 (Shifting),5540
tsog1243,atla1278,Tsogo,tsv,Not Endangered,9000
tson1249,atla1278,Tsonga,tso,Not Endangered,5507000
tsoo1241,atla1278,Tso,ldp,Not Endangered,16000
tsot1241,atla1278,Tsotso,lto,Not Endangered,122000
tsot1242,spee1234,Tsotsitaal,fly,10 (Extinct),0
tsou1248,aust1307,Tsou,tsu,7 (Shifting),4000
tsum1240,sino1245,Tsum,ttz,7 (Shifting),4790
tsun1242,taik1256,Ts'ün-Lao,tsl,Not Endangered,10000
tsuv1239,atla1278,Tsuvadi,tvd,Not Endangered,130000
tsuv1243,afro1255,Tsuvan,tsh,6b (Threatened),2300
tswa1237,atla1278,Tswapong,two,7 (Shifting),5380
tswa1253,atla1278,Tswana,tsn,Not Endangered,5815730
tswa1255,atla1278,Tswa,tsc,Not Endangered,999000
tual1242,kala1402,Tualatin-Yamhill,nrt,10 (Extinct),0
tuam1242,aust1307,Tuamotuan,pmt,6b (Threatened),4000
tuar1240,afro1255,Tuareg,tmh,unk,-1
tuba1278,utoa1244,Tübatulabal,tub,10 (Extinct),0
tuba1279,utoa1244,Tubar,tbu,10 (Extinct),0
tuca1252,tuca1253,Tucano,tuo,6b (Threatened),11620
tuge1241,nilo1247,Tugen,tuy,Not Endangered,140000
tugu1245,aust1307,Tugun,tzn,Not Endangered,1200
tugu1246,nort2923,Tugutil,tuj,6b (Threatened),2590
tuka1248,aust1307,Tukang Besi North,khc,Not Endangered,120000
tuka1249,aust1307,Tukang Besi South,bhq,Not Endangered,130000
tuki1240,atla1278,Tuki,bag,Not Endangered,26000
tukp1239,sino1245,Kuno-Charang,tpq,7 (Shifting),610
tuku1240,unat1236,Tukumanféd,tkf,10 (Extinct),0
tuku1254,aust1307,Tukudede,tkd,Not Endangered,39500
tula1252,atla1278,Tula,tul,Not Endangered,50000
tule1244,aust1307,Tulehu,tlu,7 (Shifting),18800
tuli1249,kadu1256,Tulishi,tey,7 (Shifting),2500
tulu1258,drav1251,Tulu,tcy,6b (Threatened),1850000
tulu1259,aust1307,Tulu-Bohuai,rak,6b (Threatened),1970
tuma1248,saha1256,Tumari Kanuri,krt,Not Endangered,40000
tuma1250,nucl1709,Tuma-Irumu,iou,Not Endangered,1100
tuma1260,afro1255,Tumak,tmc,Not Endangered,25200
tumb1250,atla1278,Tumbuka,tum,Not Endangered,1546000
tumi1238,unat1236,Tumi,kku,7 (Shifting),2270
tuml1238,aust1307,Tumleo,tmq,7 (Shifting),790
tums1237,indo1319,Tumshuqese,xtq,unk,-1
tumt1243,kadu1256,Tumtum,tbr,7 (Shifting),15000
tumu1242,atla1278,Tumulung Sisaala,sil,Not Endangered,105000
tumz1238,afro1255,Tumzabt,mzb,6b (Threatened),150000
tund1254,ural1272,Tundra Enets,enh,8b (Nearly extinct),40
tune1241,book1242,Tunen (Retired),baz,unk,-1
tune1261,atla1278,Tunen,tvu,Not Endangered,40000
tung1290,aust1307,Tungag,lcm,Not Endangered,16000
tung1293,geel1240,Tunggare,trt,6b (Threatened),500
tuni1249,sign1238,Tunisian Sign Language,tse,Not Endangered,21200
tuni1251,atla1278,Tunia,tug,7 (Shifting),2260
tuni1252,tuni1252,Tunica,tun,10 (Extinct),32
tuni1259,afro1255,Tunisian Arabic,aeb,Not Endangered,11645000
tunj1244,aust1307,Tunjung,tjg,6b (Threatened),50000
tunn1238,afro1255,Tunni,tqq,6b (Threatened),20000
tunz1235,atla1278,Tunzu,dza,7 (Shifting),2500
tuot1238,atla1278,Tuotomb,ttf,7 (Shifting),1000
tupa1250,tupi1275,Tuparí,tpr,7 (Shifting),150
tupi1272,tupi1275,Tupinikin,tpk,10 (Extinct),0
tupi1273,tupi1275,Tupinambá,tpn,unk,-1
tupi1274,tupi1275,Lingua Geral Paulista,tpw,unk,-1
tupu1244,atla1278,Tupuri,tui,Not Endangered,309000
tura1265,daga1274,Turaka,trh,8a (Moribund),25
turi1246,aust1305,Turi,trd,7 (Shifting),2000
turi1247,tupi1275,Turiwára,twt,10 (Extinct),0
turk1288,sign1238,Turkish Sign Language,tsm,Not Endangered,300000
turk1303,turk1311,Turkic Khalaj,klj,6b (Threatened),52800
turk1304,turk1311,Turkmen,tuk,7 (Shifting),6975120
turk1306,atla1278,Turka,tuz,Not Endangered,37000
turk1308,nilo1247,Turkana,tuv,Not Endangered,989000
turk1310,indo1319,Turks And Caicos Creole English,tch,6b (Threatened),27200
turo1239,afro1255,Turoyo,tru,6b (Threatened),103300
turu1249,taik1256,Turung,try,10 (Extinct),0
turu1250,doso1238,Turumsa,tqm,8b (Nearly extinct),5
tusc1257,iroq1247,Tuscarora,tus,8b (Nearly extinct),2
tute1247,siou1252,Tutelo,tta,unk,-1
tuto1241,aust1307,Tutong,ttg,6b (Threatened),16600
tuto1242,book1242,Tutong 1,ttx,unk,-1
tuts1235,sino1245,Tutsa Naga,tvt,Not Endangered,25000
tutu1241,aust1307,Tutuba,tmi,7 (Shifting),500
tutu1242,atha1245,Tututni,tuu,10 (Extinct),3
tutu1243,otom1299,Tututepec Mixtec,mtu,6b (Threatened),1020
tuva1244,aust1307,Tuvalu,tvl,6b (Threatened),14290
tuvi1240,turk1311,Tuvinian,tyv,Not Endangered,297000
tuwa1242,wali1264,Tuwari,tww,8a (Moribund),360
tuwa1243,aust1307,Tuwali Ifugao,ifk,Not Endangered,30000
tuwu1238,atla1278,Tuwuli,bov,6b (Threatened),11400
tuxa1239,tuxa1239,Tuxá,tud,10 (Extinct),0
tuxi1238,pano1259,Tuxináwa,tux,10 (Extinct),0
tuyu1244,tuca1253,Tuyuca,tue,7 (Shifting),1440
twan1247,sali1255,Twana,twa,10 (Extinct),0
twee1234,pama1250,Tweed-Albert,xjb,10 (Extinct),0
twen1241,indo1319,Twents,twd,6b (Threatened),334000
twen1242,atla1278,Cambap-Langa,twn,8a (Moribund),30
twii1234,atla1278,Twi,twi,unk,-1
tyap1238,atla1278,Tyap,kcg,Not Endangered,130000
tyar1236,nort1547,Tyaraity,woa,10 (Extinct),0
tzel1254,maya1287,Tzeltal,tzh,Not Endangered,557000
tzel1255,book1242,"Tzeltal, Bachajón",tzb,unk,-1
tzot1259,maya1287,Tzotzil,tzo,Not Endangered,488000
tzot1260,book1242,"Tzotzil, San Andrés Larrainzar",tzs,unk,-1
tzot1261,book1242,"Tzotzil, Huixtán",tzu,unk,-1
tzot1262,book1242,"Tzotzil, Chamula",tzc,unk,-1
tzot1263,book1242,"Tzotzil, Chenalhó",tze,unk,-1
tzot1264,book1242,"Tzotzil, Zinacantán",tzz,unk,-1
tzut1248,maya1287,Tz'utujil,tzj,6b (Threatened),72400
tzut1249,book1242,"Tz'utujil, Western",tzt,unk,-1
uabm1237,aust1307,Uab Meto,aoz,Not Endangered,700000
uamu1236,uncl1493,Uamué,uam,10 (Extinct),0
uare1241,kwal1257,Uare,ksj,Not Endangered,1300
ubag1245,atla1278,Ubaghara,byc,Not Endangered,30000
uban1243,atla1278,Ubang,uba,Not Endangered,11100
ubii1238,afro1255,Ubi,ubi,6b (Threatened),1100
ubir1237,aust1307,Ubir,ubr,Not Endangered,2560
ubyk1235,abkh1242,Ubykh,uby,10 (Extinct),0
ucay1237,araw1281,Ucayali-Yurúa Ashéninka,cpb,6b (Threatened),7810
udaa1238,atla1278,Uda,uda,7 (Shifting),10000
udih1248,tung1282,Udihe,ude,8b (Nearly extinct),100
udii1243,nakh1245,Udi,udi,7 (Shifting),6180
udmu1245,ural1272,Udmurt,udm,7 (Shifting),335730
uduk1239,koma1264,Uduk,udu,Not Endangered,22000
ufim1240,nucl1709,Ufim,ufi,Not Endangered,550
ugan1238,sign1238,Ugandan Sign Language,ugn,Not Endangered,160000
ugar1238,afro1255,Ugaritic,uga,10 (Extinct),0
ughe1237,aust1307,Ughele,uge,Not Endangered,1200
ugon1239,sino1245,Ugong,ugo,8b (Nearly extinct),150
uham1238,atla1278,Uhami,uha,Not Endangered,13600
uigh1240,turk1311,Uighur,uig,Not Endangered,10405490
uisa1238,sout2948,Uisai,uis,7 (Shifting),350
ujir1237,aust1307,Ujir,udj,7 (Shifting),1030
ukaa1243,atla1278,Ukaan,kcf,Not Endangered,18000
ukhw1241,atla1278,Ukhwejo,ukh,7 (Shifting),2000
ukit1237,aust1307,Ukit,umi,7 (Shifting),150
ukpe1247,atla1278,Ukpe-Bayobiri,ukp,Not Endangered,21500
ukpe1249,atla1278,Ukpet-Ehom,akd,Not Endangered,11400
ukra1235,sign1238,Ukrainian Sign Language,ukl,Not Endangered,54500
ukra1253,indo1319,Ukrainian,ukr,6b (Threatened),27344480
ukue1238,atla1278,Ukue,uku,Not Endangered,14100
ukur1240,nucl1709,Ukuriguma,ukg,7 (Shifting),170
ukwa1238,atla1278,Ukwa,ukq,7 (Shifting),100
ukwu1241,atla1278,Ukwuani-Aboh-Ndoni,ukw,Not Endangered,150000
ulau1237,aust1307,Ulau-Suain,svb,7 (Shifting),2800
ulch1241,tung1282,Ulch,ulc,8b (Nearly extinct),150
ulit1238,aust1307,Ulithian,uli,7 (Shifting),1000
ulla1237,drav1251,Ullatan,ull,10 (Extinct),0
uluk1257,atla1278,Ulukwumi,ulb,Not Endangered,10000
ulum1237,aust1307,Ulumanda',ulm,Not Endangered,31600
ulwa1239,misu1242,Ulwa,ulw,7 (Shifting),350
umaa1242,aust1307,Uma,ppk,Not Endangered,18800
umal1238,aust1307,Uma' Lung,ulu,7 (Shifting),3000
umal1239,aust1307,Uma' Lasan,xky,6b (Threatened),2750
uman1240,daga1274,Umanakaina,gdn,Not Endangered,2400
umat1237,saha1239,Umatilla,uma,8b (Nearly extinct),25
umbi1243,pama1250,Umbindhamu,umd,10 (Extinct),0
umbr1253,indo1319,Umbrian,xum,unk,-1
umbu1235,umbu1235,Umbugarla,umr,10 (Extinct),0
umbu1256,pama1250,Umbuygamu,umg,10 (Extinct),0
umbu1257,atla1278,Umbundu,umb,Not Endangered,6980000
umbu1258,nucl1709,Umbu-Ungu,ubu,Not Endangered,34200
umed1238,bord1247,Umeda-Punda,upi,6b (Threatened),290
umes1235,ural1272,Ume Saami,sju,8b (Nearly extinct),20
umii1236,worr1236,Umiida,xud,10 (Extinct),0
umir1236,aust1307,Umiray Dumaget Agta,due,6b (Threatened),3000
umon1238,atla1278,Umon,umm,Not Endangered,20000
umot1240,boro1281,Umotína,umo,10 (Extinct),0
